customerid,total_spent,avg_item_price,avg_merchant_rating,avg_review_count,spend_log,price_spread,high_spender_flag,spend_to_price_ratio,cluster
12367.0,168.9,3.2,0,0,5.135210028677887,0.7162613940113927,0,52.78108505910919,0
12370.0,3541.94,2.794578313253012,0,0,8.172712169921061,0.6255151744764402,1,1267.4281872584806,2
12371.0,1887.96,3.8742857142857146,0,0,7.543781692052325,0.8671879020352219,1,487.3040519438187,2
12372.0,1298.04,3.001346153846154,0,0,7.169380809114136,0.6717963687701806,0,432.4844948296449,0
12373.0,364.6,4.582142857142857,0,0,5.901539839579995,1.0256287595051528,0,79.56958472732875,0
12374.0,742.9300000000001,4.21969696969697,0,0,6.6119469443852195,0.9445018855690003,0,176.06198850659817,0
12375.0,457.5,6.912941176470589,0,0,6.127960291696519,1.5473352761804942,0,66.18012890893537,0
12377.0,1628.12,2.718831168831169,0,0,7.395795270713971,0.608560563458949,0,598.8286548934116,0
12378.0,4008.62,2.9974429223744297,0,0,8.29645175271804,0.6709227018904661,1,1337.342104717553,2
12379.0,852.24,2.86625,0,0,6.749040867823617,0.6415575689328606,0,297.3352033660589,0
12380.0,2724.81,3.378653846153846,0,0,7.910520910634419,0.7562497855400334,1,806.4756140513443,2
12381.0,1845.31,4.683218390804598,0,0,7.520944331624911,1.0482526665804663,1,394.02519928842685,2
12383.0,1850.56,3.086969696969697,0,0,7.523783805985769,0.690961630757013,1,599.4726825759767,2
12384.0,585.27,7.87925925925926,0,0,6.373780434317173,1.7636278815044408,0,74.27973086618721,0
12386.0,401.9,2.391,0,0,5.998688392197302,0.5351815603378874,0,168.08796282742438,0
12388.0,2780.66,2.7777,0,0,7.930803150780256,0.6217372731704517,1,1001.0620259134323,2
12390.0,549.84,3.996875,0,0,6.311444385858925,0.8946272684966516,0,137.56713040280118,0
12391.0,437.16,2.42945652173913,0,0,6.082584140475466,0.5437893484221683,0,179.9407384659327,0
12393.0,1549.4,2.25,0,0,7.346268241136502,0.5036212926642605,0,688.6191616926147,0
12394.0,1272.48,3.3707407407407404,0,0,7.149508589545504,0.7544785818168616,0,377.5064066945412,0
12395.0,3018.63,3.9688461538461537,0,0,8.012889586306857,0.8883535246158125,1,760.5793414998664,2
12397.0,2409.9,3.4682539682539684,0,0,7.7877554007552545,0.7763051319022287,1,694.8433054861215,2
12398.0,1635.6599999999999,1.992705882352941,0,0,7.4004128587924045,0.4460307166090062,0,820.8194728034484,0
12399.0,1108.65,2.1145762711864404,0,0,7.011799929268738,0.4733091711698164,0,524.2869563217039,0
12401.0,84.3,9.68,0,0,4.446174454497633,2.166690716884463,0,8.70866868939185,0
12402.0,225.6,3.290909090909091,0,0,5.423186348593906,0.7366097290685345,0,68.55227787981859,0
12403.0,427.7,7.080000000000001,0,0,6.0607573736039315,1.5847283342502065,0,60.40951919559435,0
12405.0,1710.39,3.5442592592592597,0,0,7.445061184797548,0.7933175243046323,1,482.57902402072745,2
12406.0,3374.05,2.495096153846154,0,0,8.124165418011707,0.558481577920722,1,1352.2671148876664,2
12407.0,1708.1200000000001,3.2674025974025973,0,0,7.4437338971514055,0.7313482310037592,1,522.7745040090302,2
12408.0,2888.55,3.0228571428571427,0,0,7.968856059639959,0.6766112097000476,1,955.5663095632482,2
12409.0,11072.67,3.574495412844037,0,0,9.312325497408466,0.800085333528437,1,3097.678901314094,2
12410.0,693.3299999999999,6.335384615384616,0,0,6.542947351813216,1.418059817566786,0,109.43753974162011,0
12412.0,1226.88,2.7137704918032783,0,0,7.1130443840624835,0.6074278235893746,0,452.09257112197434,0
12413.0,758.1,4.798421052631579,0,0,6.632133521022722,1.0740386725660966,0,157.98914096811689,0
12414.0,562.41,8.57,0,0,6.334007604663525,1.918237545836761,0,65.62536099724504,0
12415.0,124914.53,2.9370868347338934,0,0,11.735393027855736,0.6574130970559398,1,42529.93245669324,1
12417.0,3649.1,5.337916666666666,0,0,8.202509843461513,1.1947948852447852,1,683.6174844415249,2
12418.0,668.58,3.5644117647058824,0,0,6.506650650150935,0.7978282935683886,0,187.5703954622126,0
12420.0,600.39,4.707241379310345,0,0,6.3992436425478765,1.0536297725915431,0,127.54576962659739,0
12421.0,807.04,4.520222222222222,0,0,6.694611562246261,1.0117689594156762,0,178.53949981429176,0
12422.0,803.5600000000001,3.26025641025641,0,0,6.690295544136225,0.729748687889011,0,246.47065573294742,0
12423.0,1859.31,2.9135999999999997,0,0,7.528498419486568,0.652155999247373,1,638.1464918091302,2
12424.0,1760.96,2.780666666666667,0,0,7.474182104762846,0.6224013071711498,1,633.2847040828191,2
12425.0,777.2,2.5644444444444443,0,0,6.6569835605504535,0.5740039227007966,0,303.066409186446,0
12426.0,582.73,3.9363333333333332,0,0,6.369438547154207,0.8810761251958891,0,148.0384078963302,0
12427.0,825.8,4.589032258064516,0,0,6.717562827807613,1.0271708257264185,0,179.95040218877634,0
12428.0,7956.46,4.627414965986395,0,0,8.981865132439246,1.0357620919395614,1,1719.4141576543057,2
12429.0,3750.4,3.6307216494845362,0,0,8.22988438262624,0.8126705468522303,1,1032.9598444799558,2
12430.0,256.4,6.225454545454546,0,0,5.5506312951620265,1.393453984713073,0,41.18568150664478,0
12431.0,6419.95,3.7723931623931626,0,0,8.767321360814657,0.8443811203921164,1,1701.8196952012065,2
12432.0,5059.32,10.550833333333333,0,0,8.529185001388596,2.3616108097860007,1,479.5180669602082,2
12433.0,13375.87,2.1927380952380955,0,0,9.50128237507538,0.49080426399910126,1,6100.0486234820355,2
12434.0,806.14,3.6726,0,0,6.6934971352559,0.8220442486394502,0,219.5005731618658,0
12435.0,7829.89,5.479166666666667,0,0,8.965831447914955,1.2264111108398195,1,1429.0267455025178,2
12436.0,509.01,5.2675,0,0,6.234430333369278,1.179033404048441,0,96.63199500333175,0
12437.0,4951.41,4.0125628140703515,0,0,8.507629605767502,0.8981386983638457,1,1233.9738689943654,2
12438.0,2906.85,3.894897959183673,0,0,7.9751692554798295,0.8718015755553207,1,746.3205884354817,2
12441.0,173.55,3.700909090909091,0,0,5.162211233551045,0.8283807201762442,0,46.893756857940204,0
12442.0,172.06,3.34,0,0,5.153638355178593,0.7475978299993911,0,51.51481582390472,0
12444.0,5005.46,6.3586931818181816,0,0,8.518484357502437,1.4232770132811965,1,787.1825208499132,2
12445.0,133.4,7.9875,0,0,4.900820428089049,1.7878555889581247,0,16.70107455264532,0
12446.0,1002.3100000000001,4.352631578947368,0,0,6.9110598129904375,0.9742568632358909,0,230.27625450437301,0
12447.0,476.49,3.5742307692307693,0,0,6.168543217293113,0.8000260979023884,0,133.31222790079357,0
12448.0,449.45,5.951818181818182,0,0,6.110247083097449,1.332205496191076,0,75.5146126988331,0
12449.0,4067.29,3.694712041884817,0,0,8.310978042729836,0.8269936242472181,1,1100.8378854732796,2
12450.0,197.88,1.6175,0,0,5.292701627762401,0.3620477515041961,0,122.33618339299294,0
12451.0,9035.52,2.450084745762712,0,0,9.109029423519523,0.5484065985768902,1,3687.8247323399946,2
12452.0,430.57,4.485,0,0,6.067429722163682,1.0038851100440926,0,96.00201560308673,0
12453.0,707.09,2.393255813953488,0,0,6.562571204258897,0.5356864829775612,0,295.4498392436996,0
12454.0,3528.34,7.282,0,0,8.168866163607964,1.6299423347471753,1,484.5283101780965,2
12455.0,2466.86,3.173333333333334,0,0,7.81110665732229,0.7102925490612978,1,777.3693990460113,2
12456.0,3181.04,3.62456,0,0,8.065277779528966,0.8112913744618541,1,877.6323812203931,2
12457.0,2363.23,5.357096774193548,0,0,7.768207666517555,1.1990880010430642,1,441.13923795288883,2
12458.0,947.4,4.326315789473685,0,0,6.854776354191251,0.96836655571935,0,218.984895290388,0
12461.0,826.88,4.258857142857143,0,0,6.718868216346018,0.9532671731369481,0,194.15491779000922,0
12462.0,1189.59,4.689516129032258,0,0,7.082204261557526,1.049662299943611,0,253.66955365391826,0
12463.0,1344.78,3.0434939759036146,0,0,7.204729049594601,0.6812303868268746,0,441.8525524024445,0
12464.0,1212.05,11.832758620689654,0,0,7.100893128209941,2.6485463077048426,0,102.43164882652438,0
12465.0,742.1899999999999,2.76,0,0,6.610951732080795,0.6177754523348261,0,268.90844598389134,0
12468.0,729.5400000000001,3.5149999999999997,0,0,6.593783986707386,0.786768374984389,0,207.54990739713404,0
12471.0,19788.65,4.303311546840959,0,0,9.89291435274037,0.9632174773142587,1,4598.4595351762,2
12472.0,6572.11,2.397669616519174,0,0,8.790742363252102,0.5366744318458703,1,2741.0292662624565,2
12473.0,2954.65,2.5733333333333333,0,0,7.991473871810243,0.5759935376841616,1,1148.1755899912307,2
12474.0,7324.09,2.8621800947867295,0,0,8.899060720499207,0.6406465951886259,1,2558.9110986514474,2
12475.0,723.38,2.941111111111111,0,0,6.585316116572351,0.6583138576208876,0,245.95382939763334,0
12476.0,6766.92,4.8162931034482765,0,0,8.819949080885229,1.0780390038260372,1,1405.002935790142,2
12477.0,13219.74,4.3832,0,0,9.489542087633343,0.9810990444471052,1,3015.9951268590826,2
12478.0,680.99,4.537777777777778,0,0,6.525014994979364,1.0156984490078222,0,150.07092295829906,0
12479.0,527.2,2.6687096774193546,0,0,6.269474999863032,0.5973417855500253,0,197.54791200468125,0
12480.0,3281.63,3.1344155844155845,0,0,8.096400209353131,0.7015815237201689,1,1046.9637614994972,2
12481.0,5579.82,3.423148148148148,0,0,8.62709099798378,0.7662090201562842,1,1630.021097044131,2
12483.0,2484.98,5.198133333333334,0,0,7.818422226986002,1.1635069461220064,1,478.0514581167763,2
12484.0,4448.98,3.161081081081081,0,0,8.400654880768164,0.7075501067869298,1,1407.419111276751,2
12488.0,1298.66,3.7347272727272727,0,0,7.169857970780942,0.8359503008175009,0,347.7245935031088,0
12489.0,334.93,5.908,0,0,5.816902804925467,1.3223975986935337,0,56.690831599811105,0
12490.0,5417.93,2.692857142857143,0,0,8.597653657970227,0.6027467534426229,1,2011.9559237711053,2
12491.0,413.6,3.486,0,0,6.027314200001679,0.7802772561011609,0,118.64567227288504,0
12492.0,263.21000000000004,3.3475,0,0,5.5767442414854775,0.7492765676416053,0,78.62859259569053,0
12493.0,433.74,4.309090909090909,0,0,6.0747481512447195,0.964511081708523,0,100.6567284337526,0
12494.0,1246.1000000000001,3.862207792207792,0,0,7.128576134926702,0.86448448037763,0,322.6384598284608,0
12497.0,1043.1,2.06,0,0,6.950910549296065,0.46109327239483405,0,506.356765258421,0
12498.0,403.70000000000005,4.197826086956522,0,0,6.00314605188182,0.9396064890190212,0,96.16859535187022,0
12500.0,4257.82,5.63688524590164,0,0,8.356747405587967,1.261713526284925,1,755.3484346007122,2
12501.0,2169.39,2.4126845637583894,0,0,7.682662153888476,0.5400352527960477,1,899.1565001997682,2
12502.0,3723.87,6.425238095238095,0,0,8.222787230875806,1.4381718734219822,1,579.5682820029704,2
12504.0,482.04999999999995,9.011111111111111,0,0,6.180120167963518,2.016972189386248,0,53.49500845190184,0
12506.0,73.5,3.1956521739130435,0,0,4.310799125385514,0.7152882127695294,0,22.999928027436106,0
12507.0,1304.81,4.862857142857143,0,0,7.174578816863813,1.0884615112565985,0,268.32112859932425,0
12508.0,390.36,1.800625,0,0,5.969627852498808,0.4030369289349262,0,216.79018790593318,0
12509.0,176.5,5.564285714285715,0,0,5.178970608915471,1.2454634507474887,0,31.72009703705282,0
12510.0,982.5699999999999,4.263333333333334,0,0,6.8911888096735625,0.9542690863964284,0,230.46935777320303,0
12512.0,132.18,2.640322580645161,0,0,4.891701596682476,0.5909878538289565,0,50.06187514744905,0
12513.0,612.29,2.180571428571428,0,0,6.418837907265026,0.4880809784906203,0,280.7920823214254,0
12514.0,1017.68,3.296862745098039,0,0,6.926262950537876,0.7379423455212962,0,308.6804006958228,0
12515.0,383.7,6.78125,0,0,5.95246380975825,1.517858618168674,0,56.58240503977137,0
12516.0,1312.06,2.725769230769231,0,0,7.180115570136106,0.6101135215575408,0,481.35226257106996,0
12517.0,2448.46,2.398671586715867,0,0,7.803622871082059,0.5368987045239457,1,1020.7524056380848,2
12518.0,2056.89,2.837177419354839,0,0,7.629436465014086,0.6350502042014821,1,724.9750178533237,2
12519.0,330.84,3.093529411764706,0,0,5.804652925041163,0.6924299027768225,0,106.94546148072918,0
12520.0,2634.26,3.288421052631579,0,0,7.876737127834484,0.7360528272669706,1,801.068946813382,2
12521.0,599.68,2.995789473684211,0,0,6.39806234681208,0.670552607683034,0,200.17361150762142,0
12522.0,192.72,5.0008333333333335,0,0,5.266413817535028,1.1193449545474916,0,38.53750000833193,0
12523.0,1789.77,4.935471698113207,0,0,7.490400973937009,1.1047149495607316,1,362.63329690478116,2
12524.0,4485.72,2.9170833333333333,0,0,8.408877201532766,0.6529356796189791,1,1537.7361940196179,2
12526.0,1316.66,3.3538028169014087,0,0,7.183612715167257,0.7506873377728558,0,392.58601236322534,0
12527.0,348.71000000000004,2.9294444444444445,0,0,5.857104239599851,0.6557024879552211,0,119.0358159217359,0
12528.0,1933.48,5.487934782608695,0,0,7.567593835498341,1.2283736930109104,1,352.3140404267916,2
12530.0,1662.28,3.8854545454545453,0,0,7.416546835435133,0.869687840342242,1,427.82014365428637,2
12531.0,125.22,3.8094117647058825,0,0,4.838026416156094,0.8526670565473858,0,32.87113051123862,0
12532.0,349.83000000000004,3.698125,0,0,5.860301775655642,0.8277575524151192,0,94.59633031244128,0
12534.0,1089.18,3.035396825396825,0,0,6.9940980992041535,0.6794179879801518,0,358.82504805846224,0
12535.0,716.35,4.451470588235294,0,0,6.575563866544399,0.9963801652906642,0,160.92398603134956,0
12536.0,12601.830000000002,34.75452107279693,0,0,9.441676670894656,7.779163034937454,1,362.59531091368126,2
12538.0,363.95,3.6433333333333335,0,0,5.899760357897641,0.8154934413067211,0,99.89451081104076,0
12539.0,5568.35,4.176520146520147,0,0,8.625033629522884,0.9348375444572458,1,1333.247888714393,2
12540.0,13400.24,3.847050209205021,0,0,9.503102518971122,0.861091733024065,1,3483.2415588237186,2
12541.0,981.18,3.615769230769231,0,0,6.889774590946187,0.8093237217669594,0,271.3605940457988,0
12544.0,372.7,4.106315789473685,0,0,5.923453336491439,0.9191235848810668,0,90.76240393672457,0
12545.0,1000.39,4.0238,0,0,6.9091443138264115,0.9006539366322005,0,248.6176037138931,0
12546.0,1161.5,3.199275362318841,0,0,7.058328137461511,0.7160991971377488,0,363.0498278397227,0
12547.0,207.79999999999998,7.95,0,0,5.341376856008484,1.7794619007470536,0,26.138331901469304,0
12548.0,95.19999999999999,6.720000000000001,0,0,4.566429357671661,1.5041489274239248,0,14.16664558534883,0
12550.0,964.83,3.0903508771929826,0,0,6.872987835288763,0.6917184460258049,0,312.2062562726876,0
12551.0,168.0,1.6800000000000002,0,0,5.1298987149230735,0.3760372318559812,0,99.9994047654478,0
12552.0,437.82,9.1155,0,0,6.084089306213804,2.0403377303471406,0,48.030225407026045,0
12553.0,3692.28,3.1996335078534033,0,0,8.214270231095687,0.7161793614564502,1,1153.9660561988983,2
12556.0,585.06,2.7464035087719294,0,0,6.373422173414107,0.6147321267846132,0,213.02691606028839,0
12557.0,11990.960000000001,2.1766666666666667,0,0,9.391991704219834,0.4872069690514994,1,5508.838397373366,2
12558.0,269.96,1.25,0,0,5.601971208509516,0.27978960703570027,0,215.96627226982181,0
12559.0,561.71,3.5490476190476192,0,0,6.33276439774036,0.7943893109474568,0,158.27018332566084,0
12560.0,2134.01,2.8562857142857143,0,0,7.666226609492505,0.6393272460653475,1,747.1250225691919,2
12561.0,238.85,2.964375,0,0,5.480013727948073,0.6635210530851632,0,80.57320489747451,0
12562.0,3781.7400000000002,3.188214285714286,0,0,8.23820389374878,0.7136233777164847,1,1186.1587081389237,2
12564.0,456.9,5.576190476190476,0,0,6.12665081966305,1.248128113671638,0,81.93751317781583,0
12565.0,145.92,2.351111111111111,0,0,4.989888220951467,0.5262531631000371,0,62.06400823436951,0
12566.0,351.65,3.903684210526316,0,0,5.865476063654188,0.8737682170037006,0,90.08133860786927,0
12567.0,9401.28,3.40847533632287,0,0,9.148707492038316,0.7629247799525217,1,2758.19875174885,2
12569.0,4124.69,5.434574468085106,0,0,8.324988557507531,1.2164299638654252,1,758.9706304543553,2
12571.0,519.61,1.3205882352941176,0,0,6.255001200981438,0.29558949072712803,0,393.4656174095786,0
12572.0,1020.42,4.227833333333334,0,0,6.928949094989139,0.9463230615566145,0,241.35709853644843,0
12573.0,157.19,2.176923076923077,0,0,5.063796842210488,0.4872643617914042,0,72.20708880135885,0
12574.0,218.45,5.2,0,0,5.391124416134243,1.1639247652685132,0,42.00953459704885,0
12576.0,1315.83,2.4045454545454543,0,0,7.182982612166326,0.5382134622614015,0,547.223811167515,0
12577.0,618.2,1.745625,0,0,6.428428322275518,0.3907261862253554,0,354.1404703732453,0
12578.0,2794.51,3.157017543859649,0,0,7.935769837637909,0.7066405584010422,1,885.1712445256495,2
12579.0,440.42,3.3386206896551722,0,0,6.0899968031722285,0.7472890966399034,0,131.91635761471073,0
12580.0,415.7,2.6075,0,0,6.032366538428407,0.5836411202764707,0,159.424124931448,0
12581.0,197.71,2.8926666666666665,0,0,5.291846475417725,0.6474704559615484,0,68.34846157480443,0
12582.0,511.36,5.2318181818181815,0,0,6.239027502962935,1.1710466825385126,0,97.74021283365055,0
12583.0,7281.38,3.103603238866397,0,0,8.89321301083995,0.6946847444777247,1,2346.097738215456,2
12584.0,2338.15,7.484375,0,0,7.757542894498013,1.6752402721262554,1,312.40375795740067,2
12585.0,2040.1,3.4639080459770115,0,0,7.621244157199997,0.7753323767933668,1,588.9573520278196,2
12586.0,196.94000000000003,4.190909090909091,0,0,5.2879639544685455,0.9380582461342387,0,46.99207876076652,0
12587.0,144.0,11.56,0,0,4.976733742420574,2.587494285866156,0,12.456736629120563,0
12588.0,214.89999999999998,9.58,0,0,5.3748153375207615,2.1443075483216067,0,22.432126897571088,0
12589.0,646.68,4.502857142857143,0,0,6.473396747218991,1.0078821044303168,0,143.6151632911983,0
12590.0,9864.26,10.54735294117647,0,0,9.196774773912752,2.3608317877428817,1,935.2347174373166,2
12591.0,452.84999999999997,3.7807692307692307,0,0,6.117766746972636,0.8462559498956718,0,119.77689580882084,0
12592.0,437.6,3.311111111111111,0,0,6.083587835983788,0.7411315813034548,0,132.16067468252615,0
12593.0,418.09999999999997,2.6523809523809527,0,0,6.038109554931026,0.5936868995005146,0,157.63136261066157,0
12594.0,3338.2200000000003,3.023135593220339,0,0,8.113492525763553,0.6766735357142057,1,1104.2207188056846,2
12596.0,618.27,4.405555555555556,0,0,6.428541364981557,0.9861029261302681,0,140.33839519658088,0
12597.0,3811.22,3.9420873786407764,0,0,8.245966975595675,0.8823640628562373,1,966.800064516442,2
12598.0,3023.08,2.8425757575757578,0,0,8.01436219197595,0.6362585233450634,1,1063.496498546511,2
12599.0,1032.58,2.9962903225806454,0,0,6.940783782995926,0.6706647135357683,0,344.61832554577245,0
12600.0,2599.04,5.47375,0,0,7.863282108506616,1.2251986892093314,1,474.8180409809711,2
12601.0,577.0600000000001,6.511071428571428,0,0,6.359677669513258,1.4573840931051003,0,88.62736648750692,0
12602.0,153.12,1.9708333333333332,0,0,5.037731519757957,0.44113494709295403,0,77.6926290437427,0
12603.0,739.1999999999999,14.475,0,0,6.606920419952056,3.2399636494734088,0,51.06732223328343,0
12604.0,254.18,2.59125,0,0,5.541969178493598,0.5800038553850067,0,98.09127605875133,0
12607.0,1579.51,2.1577227722772276,0,0,7.3655028587473295,0.4829667252379418,0,732.0229920468868,0
12609.0,1126.85,3.5178333333333334,0,0,7.0280684444921455,0.7874025647603367,0,320.32410008783785,0
12610.0,2099.54,5.024716981132076,0,0,7.6499497335130995,1.1246908716932429,1,417.8416076900902,2
12611.0,1193.32,2.675076923076923,0,0,7.085332264745334,0.59876697687837,0,446.0864391753769,0
12612.0,704.0400000000001,4.4389473684210525,0,0,6.558254538791405,0.9935770718901457,0,158.60481224905948,0
12613.0,3344.38,2.8726143790849674,0,0,8.115335568501695,0.6429821186314281,1,1164.2246108992863,2
12614.0,315.6,5.61,0,0,5.757639147446912,1.2556957563762228,0,56.25658421286237,0
12615.0,2291.19,3.0896190476190477,0,0,7.73726297143202,0.6915546393786782,1,741.574462398861,2
12616.0,713.3,3.8203125,0,0,6.571303042160927,0.8551069865028589,0,186.7119857027777,0
12617.0,341.63,1.973846153846154,0,0,5.836651147730626,0.441809311786835,0,173.07745518046866,0
12618.0,177.31,6.6381818181818195,0,0,5.183523608545955,1.4858354258724973,0,26.71058698761204,0
12619.0,3641.24,7.056555555555556,0,0,8.200354155974704,1.5794807247315812,1,516.0073935872801,2
12620.0,1339.41,2.1478260869565218,0,0,7.20073081629489,0.4807515334804728,0,623.6090398769398,0
12621.0,13689.67,2.8922912205567455,0,0,9.524469857917655,0.6473864192259021,1,4733.141175857487,2
12622.0,180.1,5.739090909090909,0,0,5.199049364889368,1.2845903921573643,0,31.381222050777357,0
12623.0,305.1,2.628888888888889,0,0,5.723911845951367,0.5884286313301927,0,116.05619420720716,0
12624.0,641.13,3.8721052631578945,0,0,6.464790775403018,0.8666998479838512,0,165.57616610749545,0
12625.0,2683.82,2.1713953488372093,0,0,7.895368965589599,0.48602708109624804,1,1235.9829552032695,2
12626.0,6620.48,2.8210544217687072,0,0,8.798074188898816,0.631441366474393,1,2346.802132171513,2
12627.0,4478.53,2.937913043478261,0,0,8.407273409191232,0.6575980287518727,1,1524.3864232392507,2
12628.0,786.46,3.591219512195122,0,0,6.668812575758953,0.8038287168768099,0,218.99463605133943,0
12630.0,1270.88,4.48640625,0,0,7.1482513998271635,1.0041998733520077,0,283.27286840582394,0
12631.0,640.5,4.537096774193548,0,0,6.463809184055691,1.0155460188276448,0,141.16925870977462,0
12633.0,2163.98,3.211386138613862,0,0,7.6801664025186325,0.7188099726101338,1,673.8439938879794,2
12635.0,1689.18,2.522079207920792,0,0,7.432590311121191,0.5645212403976548,1,669.7542635268475,2
12637.0,5993.91,2.6771883289124667,0,0,8.698666054838501,0.5992395764055857,1,2238.8741003117425,2
12638.0,671.69,2.56,0,0,6.511284599453549,0.5730091152091141,0,262.37788133640106,0
12639.0,486.1,4.918181818181818,0,0,6.188469440812497,1.1008449265913733,0,98.83713729972085,0
12640.0,1174.58,5.716981132075472,0,0,7.06951692181073,1.2796415234991272,0,205.4542280833634,0
12641.0,185.9,6.964999999999999,0,0,5.230573714461517,1.5589876904029216,0,26.690557515351742,0
12642.0,1013.26,3.5906382978723403,0,0,6.9219145615400475,0.8036986226952302,0,282.19416549385056,0
12643.0,3344.64,5.187916666666666,0,0,8.11541328460481,1.1612201324005011,1,644.6968538491293,2
12644.0,477.91,2.8045161290322578,0,0,6.171512688316606,0.6277395725337749,0,170.40668477027518,0
12645.0,1775.18,2.611095890410959,0,0,7.482220269767765,0.5844459944884912,1,679.8575295315222,2
12646.0,1346.97,2.387111111111111,0,0,7.206355036031724,0.5343111037826652,0,564.2654634196748,0
12647.0,3722.82,5.498842975206611,0,0,8.222505302105255,1.2308152921472628,1,677.0175556221561,2
12648.0,318.05,3.1723809523809527,0,0,5.765347830314356,0.7100793760273658,0,100.25561312400545,0
12649.0,623.51,2.6970967741935485,0,0,6.4369673422476765,0.6036957172710942,0,231.17735121422226,0
12650.0,314.44,1.9344999999999999,0,0,5.753968489569372,0.4330023958484497,0,162.54245261073865,0
12651.0,114.0,2.244444444444445,0,0,4.74493212836325,0.5023777832996574,0,50.79185290758604,0
12652.0,919.98,2.8972916666666664,0,0,6.82543832049292,0.6485056775075805,0,317.5299315857686,0
12653.0,2209.85,2.5909302325581396,0,0,7.701132335950876,0.5799322812994859,1,852.9143097284517,2
12654.0,601.98,4.420526315789473,0,0,6.401884028681278,0.9894538566285669,0,136.1780465075743,0
12656.0,4051.17,4.4494444444444445,0,0,8.30700781907883,0.9959266501106326,1,910.4869036378743,2
12657.0,1643.18,5.044893617021277,0,0,7.4049970586737315,1.1292070421146365,0,325.7108806709379,0
12658.0,686.05,4.114444444444445,0,0,6.532407069777784,0.920943035425065,0,166.74142568921653,0
12659.0,91.68,5.308,0,0,4.529152699564175,1.1880985873163976,0,17.272009660871028,0
12660.0,245.1,3.8653846153846154,0,0,5.50573795739701,0.8651955540642423,0,63.408791181236744,0
12662.0,3849.78,3.2064782608695652,0,0,8.256031004164345,0.717711434061769,1,1200.621891238729,2
12664.0,4881.88,11.084864864864864,0,0,8.49349048870337,2.4811439876675045,1,440.4091213942193,2
12665.0,63.0,6.833333333333333,0,0,4.1588830833596715,1.529516518461828,0,9.219498703172631,0
12667.0,620.13,3.624242424242424,0,0,6.431540399799522,0.8112202909447211,0,171.10563156472895,0
12668.0,3807.15,3.458509316770187,0,0,8.244898785891763,0.774123970134751,1,1100.8034512166291,2
12669.0,2744.0299999999997,13.741386138613862,0,0,7.917547282845659,3.0757576222788727,1,199.6907717614783,2
12670.0,2996.05,3.235869565217391,0,0,8.005383750527514,0.7242901392567649,1,925.8842733841736,2
12672.0,225.89999999999998,3.79,0,0,5.424509391785796,0.8483220885322432,0,59.604064369223295,0
12673.0,610.52,2.9283333333333337,0,0,6.415947661051908,0.6554537860823005,0,208.48648211787548,0
12674.0,1970.6,3.230602409638554,0,0,7.586600674831223,0.7231111829450859,1,609.9772272652397,2
12676.0,1331.39,7.0282222222222215,0,0,7.194729601037682,1.5731388269721052,0,189.43454881731762,0
12678.0,17628.46,6.554666666666667,0,0,9.777326645314199,1.467142088733336,1,2689.447686969558,2
12679.0,1113.02,4.004166666666666,0,0,7.015730373647435,0.8962593745376931,0,277.96475846470315,0
12680.0,862.81,3.637884615384615,0,0,6.761352837213469,0.8142738455837448,0,237.17289564991418,0
12681.0,13787.54,3.1529153605015674,0,0,9.531593091360708,0.7057223597852454,1,4372.935741747682,2
